chargeDeviceID,reference,name,latitude,longitude,buildingName,thoroughfare,street,town,county,postcode,countryCode,deviceOwnerName,deviceOwnerWebsite,deviceControllerName,deviceControllerWebsite,deviceNetworks,chargeDeviceStatus,dateCreated,dateUpdated,moderated,attribution,onStreetFlag,locationType,access24Hours
9e2a64855e05b663520ccbc2581b7998,SRC_LDN60334,Ikea Croydon,51.379884,-0.123865,IKEA ,Hesterman Way,Valley Park,Croydon,Greater London,CR0 4UZ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/3 11:45,Y,Source London,,Park & Ride site,0
c28d7fcab728585c954bfc481edb2f43,SRC_LDN60335,Ikea Wembley 1,51.553277,-0.260264,IKEA,Drury Way,,Willesdon,Greater London,NW10 0TH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/14 15:26,Y,Source London,,Park & Ride site,0
6fb46146d54b9533b525dedc9308db3f,SRC_LDN60336,Ilford Town Hall Car Park,51.558409,0.074567,,Chadwick Road,,Ilford,Greater London,IG1 1EQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/3 11:53,Y,Source London,,Public car park,0
f768624b1f592ea6c9b2d6b7174e38f2,SRC_LDN60338,Jemca Edgware Road,51.580783,-0.242659,,Edgware Road,,The hyde,Greater London,NW9 6BH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/3 12:11,Y,Source London,,Dealership forecourt,0
c36342aacc12bde610850d6ba7300a3e,SRC_LDN60341,King George Hospital 1,51.580545,0.112121,,Barley Lane,,Ilford,Greater London,IG3 8YB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 10:30,Y,Source London,,NHS property,0
be5bc41c9ce398d8e5324b70cf066daa,SRC_LDN60342,King John Court ,51.52411,-0.078978,,King John Court,,Shoreditch,Greater London,EC2A ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/4 10:52,Y,Source London,1,On-street,0
4ad38ecf2884a47a5efa657f3358e635,SRC_LDN60343,Kings Mall Car Park,51.493964,-0.229058,,Glenthorne Road,Hammersmith,Hammersmith,Greater London,W6 0LJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2016/6/3 12:21,Y,Source London,,Retail car park,0
2c40de1f33e9ccb8dffd2f3cc6a0c903,SRC_LDN60344,Kingsbury Road Car Park,51.584958,-0.277429,,Kingsbury Road,,The hyde,Greater London,NW9 9EF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/4 10:58,Y,Source London,,Public car park,0
b264c38fe3c4092efab48ab1ce030329,SRC_LDN60345,Kingston University - Kingston Hill Campus,51.429188,-0.263097,,Kingston Hill Campus,Kingston Hill,Kingston upon Thames,Greater London,KT1 7LB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/4 10:59,Y,Source London,,Educational establishment,0
86b0d735b14afc1f1c64986ef01afc22,SRC_LDN60346,Kingston University - Knights Park Campus,51.405446,-0.300358,,Knights Park Campus,Grange Road,Kingston upon Thames,Greater London,KT1 2RA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/4 11:00,Y,Source London,,Educational establishment,0
f88ed1baa2d998584a6d7a861b7a2055,SRC_LDN60347,Kingston University - Penrhyn Road Campus,51.401733,-0.302897,,Penrhyn Road Campus,Fassett Road,Kingston upon Thames,Greater London,KT1 2EH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/4 11:01,Y,Source London,,Educational establishment,0
22052ed6db7561a2a8abc3e50d68f829,SRC_LDN60348,Kingston University - Roehampton Vale Campus,51.436945,-0.251969,Roehampton Vale Campus,Roehampton Vale,,London,Greater London,SW153DU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/4 11:06,Y,Source London,,Educational establishment,0
1f5b519cde67ac0d0fcab419aa3048a4,SRC_LDN60353,Leigh Hunt Drive Car Park,51.630679,-0.127334,,Leigh Hunt Drive,,Southgate,Greater London,N14 6BT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/26 13:22,Y,Source London,1,On-street,0
ab7902a82898c827ae39f10473cd9888,SRC_LDN60355,Lewisham Shopping Centre CP,51.462765,-0.010682,,Molesworth Street,,London,Greater London,SE137HB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/9/3 12:31,Y,Source London,,Retail car park,0
9643ea653fa4c97e6c0b01346ab1ad6e,SRC_LDN60359,London Road Car Park,51.538721,0.077796,,London Road,,Barking,Greater London,IG11 7BL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/11/3 14:20,Y,Source London,,Other,
a4cd7b365b8116dc933969a17d33c9e8,SRC_LDN60365,London Olympics Media Centre 1,51.547876,-0.024784,,Eastway,,Homerton,Greater London,E9 5JH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 11:02,Y,Source London,,Other,0
1ba7439a02d9539077510205dd05123f,SRC_LDN60420,Newbury Park Station Car Park 1,51.575981,0.090643,,Eastern Avenue,,Ilford,Greater London,IG2 7RN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/14 15:04,Y,Source London,,Other,0
1530ff634b23607909249284ac7eda45,SRC_LDN60421,Newham University Hospital 1,51.523713,0.034153,,Glen Road,,Plaistow,Greater London,E13 8SL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 14:36,Y,Source London,,NHS property,0
e57942bbfd46919c7d2c7b73bf09fb1c,SRC_LDN60422,Ancaster Nissan Dealership,51.411298,0.025637,,Plaistow Lane,,Bickley,Greater London,BR1 3JE,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/13 10:25,Y,Source London,,Dealership forecourt,0
cf164e398bebd2384cbbbfe73fa72fcf,SRC_LDN60189,9 Bath Road Car Park,51.48092,-0.419318,,Bath Road,,Hounslow,Greater London,TW6 2AA ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2016/1/15 15:06,Y,Source London,,Public car park,0
cbbfd74d4cb5aaf24c9e4a10d9f056d9,SRC_LDN60213,Baynard House Car Park 1,51.511987,-0.100486,,Queen Victoria Street,,Blackfriars,Greater London,EC4V 4BQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/10/15 11:46,Y,Source London,,Public car park,0
8d3fa11102ee509ebf012560ce3dd396,SRC_LDN60219,Biddulph Road,51.528073,-0.187326,,Biddulph Road,,Maida Vale,Greater London,W9 1JB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 13:39,Y,Source London,1,On-street,0
90c42a8da5f45fdc451fd59001c6355d,SRC_LDN60220,Bisham Gardens,51.570353,-0.146322,,Bisham Gardens,,Highgate,Greater London,N6 6DD,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 13:43,Y,Source London,1,On-street,0
63ae3e64663572042ecdd0ef493c16e1,SRC_LDN60227,Borough Market,51.506078,-0.091005,Borough Market,Winchester Walk,,Bankside,Greater London,SE1 1TL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 14:00,Y,Source London,,Retail car park,0
906b92b2e09a38a0dc5933b4943e87a0,SRC_LDN60238,Cadogan Road East,51.494311,0.074421,,Cadogan Road,,Plumstead,Greater London,SE18 6SN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 14:18,Y,Source London,1,On-street,0
e382852f04d7d7d131bc0fa2c4cf8cc9,SRC_LDN60242,Carlisle Street,51.515117,-0.132986,,Carlisle Street,,Soho,Greater London,W1D 3BX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 14:28,Y,Source London,1,On-street,0
6abe352b723cebdc0b6b9e28d8ff40aa,SRC_LDN60273,Danby Street,51.466592,-0.073433,,Danby Street,,Nunhead,Greater London,SE15 4BX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 16:11,Y,Source London,1,On-street,0
1be70c69cc6de24490ac34b68bd64a0c,SRC_LDN60278,Doughty Street,51.524617,-0.117504,,Doughty Street,,Great Ormond Street Hospital,Greater London,WC1N 1DA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 11:06,Y,Source London,1,On-street,0
a13f3ba20b13b210c59faf8017d236c8,SRC_LDN60279,East Dulwich Grove,51.459683,-0.075494,,East Dulwich Grove,,East Dulwich,Greater London,SE22 8PP,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 11:12,Y,Source London,1,On-street,0
a38b49209472b0772d3937c7ec229295,SRC_LDN60286,Exchange Shopping Centre Car Park 1,51.46398,-0.216975,,Putney High Street,,Putney,Greater London,SW15 1TW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/10/15 10:06,Y,Source London,,Retail car park,0
f807d346ea8dca278c97b975e1f81580,SRC_LDN60292,Fleet Road,51.553554,-0.162209,,Fleet Road,,Hampstead,Greater London,NW3 2QX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 15:06,Y,Source London,1,On-street,0
e7cc4e909f739405272e79cfa00367f3,SRC_LDN60295,Frankham Street car park,51.477174,-0.024658,,Frankham St,,London,Greater London,SE8,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/2 14:43,Y,Source London,,On-street,0
e2f5bebf17a82cde2f8f86fee5a83e22,SRC_LDN60296,Garnet Road car park,51.398009,-0.097391,,Garnet Road,,Thornton Heath,Greater London,CR7 8RD,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 11:54,Y,Source London,,Public car park,0
753cfb115e2db521cd069a1ba64a1aa1,SRC_LDN60306,Granville Gardens Car Park,51.413467,-0.124115,,Granville Gardens,,Streatham,Greater London,SW16 ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 12:09,Y,Source London,,Public car park,0
7001d40712221de0d30fe64a620b1a65,SRC_LDN60308,Greencroft Gardens,51.545506,-0.180143,,Greencroft Gardens,,Kilburn,Greater London,NW6 3LR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 12:10,Y,Source London,1,On-street,0
22764440b2c9f2fb903ce8957a2aa01f,SRC_LDN60315,Heathrow Airport Terminal 1,51.472202,-0.452016,,Croydon Road,Terminal 1 Short Stay Carpark,Hounslow,Greater London,TW6 1RU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 12:22,Y,Source London,,Public car park,0
d8cbeb88c52aacb0c5087b874d44a229,SRC_LDN60316,Heathrow Airport Terminal 3,51.471399,-0.455254,,Canberra Road,Terminal 3 Short Stay Carpark,Hounslow,Greater London,TW6 1QG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 12:22,Y,Source London,,Public car park,0
378d72809abd14a5b67378228e9304e6,SRC_LDN60318,Heathrow Airport Terminal 5,51.47241,-0.490022,,Western Perimeter Road,Terminal 5 Short Stay Carpark,Hounslow,Greater London,TW6 2GA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/3 12:23,Y,Source London,,Public car park,0
64fdc1ccef34439fd0abe59a5fae6869,SRC_LDN60327,Holborn Studios,51.53392,-0.092738,,Eagle Wharf Road,,Barnsbury,Greater London,N1 7ED,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/4 10:32,Y,Source London,,On-street,0
0e8970a411a619a5812f91322963ef99,SRC_LDN60333,Horselydown Lane,51.502992,-0.076609,,Horselydown Lane,,Bankside,Greater London,SE1 2LN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/4 10:46,Y,Source London,1,On-street,0
0f29a3092aa170140432866b7c7e0ad9,SRC_LDN60349,Kitto Road ,51.468059,-0.044215,,Kitto Road,,New Cross,Greater London,SE14 5TN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/9/4 11:07,Y,Source London,1,On-street,0
f1ec6f11fdca959b087365bff349da2a,SRC_LDN60356,Lincoln's Inn Fields,51.515276,-0.117067,,Lincoln's Inn Fields,,Lincoln's Inn Fields,Greater London,WC2A 3PF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/10/13 10:17,Y,Source London,1,On-street,0
347d36720bafa2296c3c9eeb2099aa7a,SRC_LDN60360,London Wall Car Park 1,51.517667,-0.095262,,London Wall,,Barbican,Greater London,EC2V 5DY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/10/15 11:19,Y,Source London,,Other,0
ccebcec8775c71ca0c3e559870894dc4,SRC_LDN60371,Minories Car Park 1,51.510492,-0.073354,,Minories,,Aldgate,Greater London,E1 8LP,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/10/15 11:38,Y,Source London,,Other,0
3f4718c3fe9e06f834777e39835e3dfd,SRC_LDN60374,NCP Aldersgate Street - Level 1,51.51869,-0.097338,,Aldersgate Street,,St Bartholomew's Hospital,Greater London,EC1A 4HY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,Out of service,2012,2015/10/30 12:54,Y,Source London,,Other,0
2c6ac01ac0d8ea3ae36555a9d181f9e5,SRC_LDN60424,Oakwood Station Car Park 1,51.647944,-0.130757,,Bramley Road,,Southgate,Greater London,N14 4UT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 14:29,Y,Source London,,Other,0
12bb430be526cebb26b7248683b51fab,SRC_LDN60430,South Street 1,51.528291,0.168611,,South Street,,Rainham,Greater London,RM13 8PJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 10:34,Y,Source London,1,Other,0
c3be52b54804f58495806bd08faba616,SRC_LDN60513,Purley Railway Station Car Park,51.336998,-0.113801,,Station Approach,,Kenley,Greater London,CR8 2UD,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/13 11:11,Y,Source London,,Other,0
dfc2075e6b1a0446059832d3f11aee8f,SRC_LDN60515,Abingdon Car Park 1,51.497935,-0.126383,,Great College Street,,Victoria Station,Greater London,SW1P 3RX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 10:24,Y,Source London,,Other,0
8655db152e8c05552ffd8b0bdb22b8f4,SRC_LDN60517,Harley Street Car Park (Q-Park) 1,51.517948,-0.145338,,Queen Anne Mews,,Harley Street,Greater London,W1G 9HF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/14 13:49,Y,Source London,,Public car park,0
1eaba980045d3437ae2008095c27e12b,SRC_LDN60521,Park Lane Car Park (Q-Park) 1,51.509356,-0.15648,,Park Lane,,Mayfair,Greater London,W1K 7TY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/13 14:41,Y,Source London,,Public car park,0
f8a3288d15f7971765d63a761b5979cc,SRC_LDN60526,Trafalgar Car Park 1,51.506944,-0.129703,,Cockspur Court,,Whitehall,Greater London,SW1A 2TS,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 10:52,Y,Source London,,Other,0
f07b29d1e11aa4474b8262b11302326a,SRC_LDN60527,Chinatown Car Park 1,51.512381,-0.12948,,Newport Place,,Leicester Square,Greater London,WC2H 7PR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/16 10:01,Y,Source London,,Other,0
88c6fccd9f242ea10362555ce8306f3a,SRC_LDN60531,Rayners Lane Station Car Park 1,51.575124,-0.37084,,Alexandra Avenue,,Pinner,Greater London,HA5 5EG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 14:50,Y,Source London,,Other,0
6ac808d502e34c3ca3daa2e3663d2be8,SRC_LDN60533,Redbridge Station Car Park 1,51.576367,0.045408,,Eastern Avenue,,Ilford,Greater London,IG4 5DQ ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/15 12:22,Y,Source London,,Other,0
001fca6b304504b620c727b498b2d814,SRC_LDN60538,Sainsbury's Beckton 1,51.521278,0.065888,,Claps Gate Lane,,East Ham,Greater London,E6 6JF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2016/1/11 11:40,Y,Source London,,Park & Ride site,0
97166ea15e11e6be7b8e99043ba57037,SRC_LDN60547,Sainsburys Wandsworth,51.454382,-0.19098,,Garratt Lane,,Wandsworth,Greater London,SW18 4AD,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2012,2015/10/30 12:57,Y,Source London,,Park & Ride site,0
